Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,End Use: Electricity: Heating,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-01-01T10:00:00,2007-01-01T10:00:00,2007-01-01T15:00:00Z,14.02,4.109,3.666,0.0,0.0,0.0,0.188,0.015,0.0,0.041,0.0,0.0,0.0,0.0,0.005,0.194,3.11699,3.11699,3.11699,3.11699,2.78089,0.0,0.0,0.0,0.1429,0.01139,0.0,0.03085,0.0,0.0,0.0,0.0,0.00368,0.14728,0.0,0.0,0.0,0.0,12.508,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,100.035,0.0,0.0,8.6,7.445,76.0,3.355,33.285,64.034
2007-01-01T11:00:00,2007-01-01T11:00:00,2007-01-01T16:00:00Z,14.747,4.322,3.254,0.0,0.0,0.634,0.183,0.012,0.0,0.04,0.0,0.0,0.0,0.0,0.005,0.194,3.23664,3.23664,3.23664,3.23664,2.4368,0.0,0.0,0.4748,0.13738,0.00884,0.0,0.02971,0.0,0.0,0.0,0.0,0.00372,0.1454,0.0,0.0,2.287,0.901,11.102,0.0,1.98,0.121,0.0,0.0,70.0,70.0,70.0,94.268,0.0,0.0,14.0,11.861,64.0,3.355,54.524,37.089
2007-01-01T12:00:00,2007-01-01T12:00:00,2007-01-01T17:00:00Z,12.686,3.718,3.108,0.0,0.0,0.183,0.177,0.008,0.0,0.04,0.0,0.0,0.0,0.0,0.005,0.197,2.7738,2.7738,2.7738,2.7738,2.31877,0.0,0.0,0.1364,0.13211,0.006,0.0,0.0296,0.0,0.0,0.0,0.0,0.00379,0.14712,0.0,0.0,0.0,0.0,10.605,0.0,0.0,0.125,0.0,0.0,70.0,70.0,70.0,92.862,0.0,0.0,15.8,13.515,64.0,4.698,64.668,40.576
2007-01-01T13:00:00,2007-01-01T13:00:00,2007-01-01T18:00:00Z,14.412,4.224,3.335,0.0,0.0,0.261,0.173,0.006,0.0,0.042,0.202,0.0,0.0,0.0,0.005,0.2,3.1389,3.1389,3.1389,3.1389,2.47852,0.0,0.0,0.19368,0.12846,0.00478,0.0,0.03096,0.15021,0.0,0.0,0.0,0.00369,0.1486,0.0,1.739,0.0,0.0,11.38,0.0,1.083,0.122,0.0,0.0,70.0,70.0,70.0,104.022,0.0,0.0,15.8,13.901,70.0,12.751,59.913,7.608
2007-01-01T14:00:00,2007-01-01T14:00:00,2007-01-01T19:00:00Z,13.869,4.065,2.963,0.0,0.0,0.559,0.035,0.006,0.0,0.042,0.314,0.0,0.0,0.0,0.004,0.142,2.99377,2.99377,2.99377,2.99377,2.18261,0.0,0.0,0.4116,0.02546,0.00435,0.0,0.03068,0.23118,0.0,0.0,0.0,0.00318,0.10472,0.0,0.982,1.372,0.541,10.111,0.0,1.801,0.121,0.0,0.0,70.0,70.0,70.0,90.618,0.0,0.0,19.4,16.437,59.0,6.935,64.985,37.723
2007-01-01T15:00:00,2007-01-01T15:00:00,2007-01-01T20:00:00Z,10.872,3.186,2.958,0.0,0.0,0.0,0.035,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.142,2.35173,2.35173,2.35173,2.35173,2.18299,0.0,0.0,0.0,0.02552,0.00436,0.0,0.03075,0.0,0.0,0.0,0.0,0.00318,0.10494,0.0,0.0,0.0,0.0,10.092,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,89.626,0.0,0.0,19.4,16.067,54.0,5.816,57.06,46.599
2007-01-01T16:00:00,2007-01-01T16:00:00,2007-01-01T21:00:00Z,15.359,4.501,3.177,0.0,0.0,0.89,0.178,0.006,0.0,0.041,0.0,0.0,0.0,0.0,0.006,0.203,3.52477,3.52477,3.52477,3.52477,2.48754,0.0,0.0,0.69697,0.13978,0.00504,0.0,0.03185,0.0,0.0,0.0,0.0,0.00462,0.15897,0.0,0.0,2.748,1.083,10.839,0.0,2.38,0.121,0.0,0.0,70.0,70.0,70.0,99.305,0.0,0.0,17.6,14.402,53.0,11.408,35.504,25.36
2007-01-01T17:00:00,2007-01-01T17:00:00,2007-01-01T22:00:00Z,12.826,3.759,2.902,0.0,0.0,0.0,0.202,0.01,0.0,0.044,0.0,0.0,0.0,0.386,0.007,0.209,4.00415,4.00415,4.00415,4.00415,3.09146,0.0,0.0,0.0,0.21495,0.01086,0.0,0.04649,0.0,0.0,0.0,0.41111,0.00716,0.22213,0.0,0.0,0.0,0.0,9.902,0.0,0.0,0.124,0.0,0.0,70.0,70.0,70.0,95.349,0.0,0.0,17.6,14.749,58.0,9.171,11.412,4.755
2007-01-01T18:00:00,2007-01-01T18:00:00,2007-01-01T23:00:00Z,18.082,5.299,3.877,0.0,0.0,0.539,0.476,0.02,0.03,0.048,0.0,0.0,0.0,0.0,0.012,0.298,6.36739,6.36739,6.36739,6.36739,4.65836,0.0,0.0,0.64705,0.5722,0.02385,0.03605,0.0572,0.0,0.0,0.0,0.0,0.01488,0.3578,0.0,0.0,1.827,0.72,13.229,0.0,1.581,0.121,0.0,0.0,70.0,70.0,70.0,45.929,99.99,0.0,15.8,13.517,64.0,6.935,0.0,0.0
2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T00:00:00Z,14.925,4.374,2.794,0.0,0.0,0.282,0.622,0.026,0.0,0.05,0.282,0.0,0.0,0.0,0.015,0.304,5.22858,5.22858,5.22858,5.22858,3.3395,0.0,0.0,0.33703,0.74383,0.03142,0.0,0.05928,0.33701,0.0,0.0,0.0,0.0176,0.36291,0.0,2.562,0.0,0.0,9.533,0.0,1.593,0.121,0.0,0.0,70.0,70.0,70.0,95.735,0.0,0.0,15.8,13.127,58.0,8.053,0.0,0.0
2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T01:00:00Z,14.929,4.375,2.699,0.0,0.0,0.352,0.706,0.035,0.0,0.048,0.234,0.0,0.0,0.0,0.016,0.286,5.17785,5.17785,5.17785,5.17785,3.19431,0.0,0.0,0.41645,0.83495,0.04126,0.0,0.05634,0.27697,0.0,0.0,0.0,0.01853,0.33903,0.0,0.0,0.914,0.36,9.21,0.0,0.792,0.121,0.0,0.0,70.0,70.0,70.0,97.175,0.0,0.0,17.6,14.751,58.0,10.29,0.0,0.0
2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T02:00:00Z,16.66,4.883,2.903,0.0,0.0,0.949,0.65,0.049,0.0,0.047,0.0,0.0,0.0,0.0,0.017,0.269,5.76112,5.76112,5.76112,5.76112,3.42509,0.0,0.0,1.11969,0.76669,0.0576,0.0,0.055,0.0,0.0,0.0,0.0,0.01958,0.31746,0.0,0.0,3.656,1.441,9.905,0.0,3.17,0.121,0.0,0.0,70.0,70.0,70.0,102.263,0.0,0.0,17.6,14.751,58.0,12.751,0.0,0.0
2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T03:00:00Z,16.038,4.7,3.235,0.0,0.0,0.582,0.507,0.056,0.0,0.046,0.0,0.0,0.0,0.0,0.016,0.258,5.58937,5.58937,5.58937,5.58937,3.84691,0.0,0.0,0.69231,0.60323,0.06698,0.0,0.05426,0.0,0.0,0.0,0.0,0.01918,0.3065,0.0,0.0,2.073,0.817,11.038,0.0,1.797,0.121,0.0,0.0,70.0,70.0,70.0,115.209,0.0,0.0,17.6,14.751,58.0,17.224,0.0,0.0
2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T04:00:00Z,14.683,4.303,3.351,0.0,0.0,0.429,0.236,0.049,0.0,0.044,0.0,0.0,0.0,0.0,0.009,0.186,5.14077,5.14077,5.14077,5.14077,4.00377,0.0,0.0,0.51251,0.28152,0.05832,0.0,0.05214,0.0,0.0,0.0,0.0,0.0108,0.22172,0.0,0.0,1.598,0.63,11.435,0.0,1.39,0.122,0.0,0.0,70.0,70.0,70.0,106.774,0.0,0.0,15.8,13.515,64.0,13.869,0.0,0.0
2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T05:00:00Z,17.893,5.244,3.887,0.0,0.0,0.98,0.104,0.034,0.015,0.041,0.0,0.0,0.0,0.0,0.008,0.174,6.19095,6.19095,6.19095,6.19095,4.58936,0.0,0.0,1.15753,0.12327,0.0399,0.01771,0.04801,0.0,0.0,0.0,0.0,0.00943,0.20574,0.0,0.0,3.752,1.479,13.264,0.0,3.253,0.121,0.0,0.0,70.0,70.0,70.0,75.462,50.006,0.0,15.8,13.513,64.0,14.987,0.0,0.0
2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T06:00:00Z,15.911,4.663,3.848,0.0,0.0,0.569,0.035,0.025,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.142,5.39298,5.39298,5.39298,5.39298,4.45057,0.0,0.0,0.65859,0.03998,0.02854,0.0,0.04589,0.0,0.0,0.0,0.0,0.00499,0.16443,0.0,0.0,2.288,0.902,13.13,0.0,1.985,0.121,0.0,0.0,70.0,70.0,70.0,116.773,0.0,0.0,15.8,13.512,64.0,17.224,0.0,0.0
2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T07:00:00Z,14.628,4.287,3.806,0.0,0.0,0.237,0.035,0.025,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.142,4.8882,4.8882,4.8882,4.8882,4.33941,0.0,0.0,0.2701,0.03942,0.02814,0.0,0.04411,0.0,0.0,0.0,0.0,0.00492,0.16211,0.0,0.0,0.0,0.0,12.986,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,113.158,0.0,0.0,15.8,13.51,64.0,16.106,0.0,0.0
2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T08:00:00Z,13.101,3.84,3.574,0.0,0.0,0.0,0.035,0.025,0.0,0.038,0.0,0.0,0.0,0.0,0.006,0.163,4.37472,4.37472,4.37472,4.37472,4.07157,0.0,0.0,0.0,0.03939,0.02811,0.0,0.04294,0.0,0.0,0.0,0.0,0.00739,0.18532,0.0,0.0,0.0,0.0,12.194,0.0,0.0,0.124,0.0,0.0,70.0,70.0,70.0,101.115,0.0,0.0,15.8,14.346,77.0,11.408,0.0,0.0
2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T09:00:00Z,14.225,4.169,3.907,0.0,0.0,0.0,0.035,0.025,0.0,0.037,0.0,0.0,0.0,0.0,0.006,0.16,4.78102,4.78102,4.78102,4.78102,4.4803,0.0,0.0,0.0,0.03965,0.0283,0.0,0.04209,0.0,0.0,0.0,0.0,0.0073,0.18338,0.0,0.0,0.0,0.0,13.33,0.0,0.0,0.123,0.0,0.0,70.0,70.0,70.0,111.478,0.0,0.0,14.0,13.054,84.0,14.987,0.0,0.0
2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T10:00:00Z,14.768,4.328,4.087,0.0,0.0,0.0,0.035,0.025,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.142,4.99137,4.99137,4.99137,4.99137,4.71294,0.0,0.0,0.0,0.03987,0.02846,0.0,0.04118,0.0,0.0,0.0,0.0,0.00497,0.16396,0.0,0.0,0.0,0.0,13.944,0.0,0.0,0.122,0.0,0.0,70.0,70.0,70.0,118.332,0.0,0.0,14.0,13.052,84.0,17.224,0.0,0.0
2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T11:00:00Z,15.837,4.641,4.154,0.0,0.0,0.251,0.035,0.02,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.142,5.44359,5.44359,5.44359,5.44359,4.87153,0.0,0.0,0.29456,0.04055,0.02328,0.0,0.04188,0.0,0.0,0.0,0.0,0.00506,0.16674,0.0,0.0,0.776,0.306,14.172,0.0,0.674,0.121,0.0,0.0,70.0,70.0,70.0,124.8,0.0,0.0,15.8,14.342,77.0,19.461,0.0,0.0
2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T12:00:00Z,15.135,4.436,3.8,0.0,0.0,0.254,0.141,0.019,0.0,0.038,0.0,0.0,0.0,0.0,0.007,0.177,5.27466,5.27466,5.27466,5.27466,4.51877,0.0,0.0,0.30189,0.1678,0.02233,0.0,0.04482,0.0,0.0,0.0,0.0,0.00855,0.21051,0.0,0.0,0.914,0.36,12.966,0.0,0.794,0.121,0.0,0.0,70.0,70.0,70.0,109.822,0.0,0.0,15.8,14.789,84.0,14.987,0.0,0.0
2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T13:00:00Z,16.982,4.977,4.15,0.0,0.0,0.588,0.035,0.018,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.142,5.83284,5.83284,5.83284,5.83284,4.86369,0.0,0.0,0.68909,0.04052,0.02138,0.0,0.0465,0.0,0.0,0.0,0.0,0.00505,0.16662,0.0,0.0,2.645,1.043,14.16,0.0,2.293,0.121,0.0,0.0,70.0,70.0,70.0,120.657,0.0,0.0,15.8,14.788,84.0,18.343,0.0,0.0
2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T14:00:00Z,15.974,4.681,3.868,0.0,0.0,0.249,0.183,0.018,0.0,0.041,0.122,0.0,0.0,0.0,0.006,0.194,4.17472,4.17472,4.17472,4.17472,3.44912,0.0,0.0,0.22231,0.16358,0.01579,0.0,0.03626,0.10905,0.0,0.0,0.0,0.00547,0.17313,0.0,0.943,0.0,0.0,13.197,0.0,0.588,0.122,0.0,0.0,70.0,70.0,70.0,113.158,0.0,0.0,15.8,14.787,84.0,16.106,0.0,0.0
2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T15:00:00Z,17.774,5.209,4.2,0.0,0.0,0.247,0.188,0.015,0.0,0.041,0.319,0.0,0.0,0.0,0.005,0.194,3.95163,3.95163,3.95163,3.95163,3.18615,0.0,0.0,0.18716,0.1429,0.01139,0.0,0.03085,0.24222,0.0,0.0,0.0,0.00368,0.14728,0.0,0.757,0.0,0.0,14.331,0.0,0.473,0.122,0.0,0.0,70.0,70.0,70.0,134.764,0.0,0.0,15.8,14.786,84.0,21.922,12.046,0.0
2007-01-02T11:00:00,2007-01-02T11:00:00,2007-01-02T16:00:00Z,15.147,4.439,4.132,0.0,0.0,0.0,0.035,0.012,0.0,0.04,0.074,0.0,0.0,0.0,0.004,0.142,3.32444,3.32444,3.32444,3.32444,3.09458,0.0,0.0,0.0,0.02589,0.00884,0.0,0.02971,0.05572,0.0,0.0,0.0,0.00323,0.10647,0.0,0.0,0.0,0.0,14.099,0.0,0.0,0.121,0.0,0.0,70.0,70.0,70.0,124.8,0.0,0.0,15.8,15.294,92.0,19.461,19.02,0.0
2007-01-02T12:00:00,2007-01-02T12:00:00,2007-01-02T17:00:00Z,14.034,4.113,3.884,0.0,0.0,0.0,0.035,0.008,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.142,3.0684,3.0684,3.0684,3.0684,2.89772,0.0,0.0,0.0,0.02579,0.006,0.0,0.0296,0.0,0.0,0.0,0.0,0.00322,0.10606,0.0,0.0,0.0,0.0,13.253,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,121.873,0.0,0.0,19.4,18.248,84.0,19.461,21.873,0.0
2007-01-02T13:00:00,2007-01-02T13:00:00,2007-01-02T18:00:00Z,15.081,4.42,3.551,0.0,0.0,0.254,0.035,0.006,0.0,0.042,0.0,0.0,0.0,0.386,0.004,0.142,3.28463,3.28463,3.28463,3.28463,2.63881,0.0,0.0,0.18871,0.02569,0.00478,0.0,0.03096,0.0,0.0,0.0,0.28681,0.0032,0.10566,0.0,0.0,0.914,0.36,12.116,0.0,0.794,0.121,0.0,0.0,70.0,70.0,70.0,124.483,0.0,0.0,23.0,21.125,77.0,20.804,23.141,0.0
2007-01-02T14:00:00,2007-01-02T14:00:00,2007-01-02T19:00:00Z,13.012,3.813,3.144,0.0,0.0,0.245,0.171,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.005,0.2,2.80875,2.80875,2.80875,2.80875,2.31563,0.0,0.0,0.18053,0.12628,0.00435,0.0,0.03068,0.0,0.0,0.0,0.0,0.004,0.14728,0.0,0.0,0.456,0.18,10.727,0.0,0.397,0.122,0.0,0.0,70.0,70.0,70.0,108.903,0.0,0.0,24.8,22.812,77.0,17.224,22.19,0.0
2007-01-02T15:00:00,2007-01-02T15:00:00,2007-01-02T20:00:00Z,13.052,3.825,3.402,0.0,0.0,0.0,0.172,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.006,0.197,2.8234,2.8234,2.8234,2.8234,2.51141,0.0,0.0,0.0,0.12706,0.00436,0.0,0.03075,0.0,0.0,0.0,0.0,0.00427,0.14556,0.0,0.0,0.0,0.0,11.61,0.0,0.0,0.121,0.0,0.0,70.0,70.0,70.0,137.238,0.0,0.0,26.6,24.497,77.0,24.159,28.213,0.0
2007-01-02T16:00:00,2007-01-02T16:00:00,2007-01-02T21:00:00Z,11.33,3.32,2.886,0.0,0.0,0.0,0.178,0.006,0.0,0.041,0.0,0.0,0.0,0.0,0.006,0.203,2.60021,2.60021,2.60021,2.60021,2.25995,0.0,0.0,0.0,0.13978,0.00504,0.0,0.03185,0.0,0.0,0.0,0.0,0.00462,0.15897,0.0,0.0,0.0,0.0,9.847,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,118.877,0.0,0.0,30.2,27.24,71.0,20.804,22.824,0.0
2007-01-02T17:00:00,2007-01-02T17:00:00,2007-01-02T22:00:00Z,11.597,3.399,2.362,0.0,0.0,0.566,0.202,0.01,0.0,0.044,0.0,0.0,0.0,0.0,0.007,0.209,3.62046,3.62046,3.62046,3.62046,2.51638,0.0,0.0,0.6025,0.21495,0.01086,0.0,0.04649,0.0,0.0,0.0,0.0,0.00716,0.22213,0.0,0.0,2.209,0.871,8.06,0.0,1.918,0.121,0.0,0.0,70.0,70.0,70.0,92.802,0.0,0.0,33.8,29.989,67.0,14.987,6.023,0.0
